Match_id,Bowler,Batsman,score,Over_num,AI_Commentary_Final_Dynamic_Target
3434824,Boult,Devdutt Padikkal,OUT,17.1,Over 17.1: Match already won! Devdutt Padikkal faces Boult. (Result beyond target)
3434824,Boult,de Villiers,SIX,18.0,Over 18.0: Match already won! de Villiers faces Boult. (Result beyond target)
3434824,Bumrah,de Villiers,FOUR,18.2,Over 18.1: Match already won! de Villiers faces Bumrah. (Result beyond target)
3434824,Bumrah,Shivam Dube,FOUR,18.4,Over 18.3: Match already won! Shivam Dube faces Bumrah. (Result beyond target)
3434824,Bumrah,de Villiers,SIX,19.0,Over 19.0: Match already won! de Villiers faces Bumrah. (Result beyond target)
3434824,Pattinson,Shivam Dube,SIX,19.2,Over 19.1: Match already won! Shivam Dube faces Pattinson. (Result beyond target)
3434824,Pattinson,Shivam Dube,SIX,19.3,Over 19.3: Match already won! Shivam Dube faces Pattinson. (Result beyond target)
3434824,Boult,Finch,NO RUN,2.3,Over 2.2: Match already won! Finch faces Boult. (Result beyond target)
3434824,Boult,Finch,SIX,2.4,Over 2.3: Match already won! Finch faces Boult. (Result beyond target)
3434824,Pattinson,Shivam Dube,SIX,20.0,Over 20.0: Match already won! Shivam Dube faces Pattinson. (Result beyond target)
3434824,Pattinson,Finch,FOUR,3.2,Over 3.2: Match already won! Finch faces Pattinson. (Result beyond target)
3434824,Rahul Chahar,Finch,FOUR,4.3,Over 4.2: Match already won! Finch faces Rahul Chahar. (Result beyond target)
3434824,Rahul Chahar,Finch,FOUR,4.4,Over 4.4: Match already won! Finch faces Rahul Chahar. (Result beyond target)
3434824,Rahul Chahar,Finch,FOUR,4.5,Over 4.5: Match already won! Finch faces Rahul Chahar. (Result beyond target)
3434824,Bumrah,Devdutt Padikkal,FOUR,5.2,Over 5.2: Match already won! Devdutt Padikkal faces Bumrah. (Result beyond target)
3434824,Bumrah,Devdutt Padikkal,FOUR,5.3,Over 5.2: Match already won! Devdutt Padikkal faces Bumrah. (Result beyond target)
3434824,Krunal Pandya,Finch,FOUR,6.4,Over 6.4: Match already won! Finch faces Krunal Pandya. (Result beyond target)
3434824,Rahul Chahar,Finch,FOUR,7.3,Over 7.2: Match already won! Finch faces Rahul Chahar. (Result beyond target)
3434824,Boult,Devdutt Padikkal,FOUR,8.4,Over 8.4: Match already won! Devdutt Padikkal faces Boult. (Result beyond target)
3434824,Boult,Finch,OUT,9.0,Over 9.0: Match already won! Finch faces Boult. (Result beyond target)
4969461,Bhuvneshwar,Prithvi Shaw,OUT,0.5,Powerplay fireworks! What a moment! Bhuvneshwar takes the wicket of Prithvi Shaw! He's gone! Brilliant bowling! 
4969461,Rashid Khan,Dhawan,OUT,11.3,"Chasing 143, current score 0. What a moment! Rashid Khan takes the wicket of Dhawan! He's gone! Brilliant bowling! "
4969461,Abhishek Sharma,Pant,SIX,12.5,"Chasing 143, current score 6. Pant sends Abhishek Sharma's ball into the stands! That's a huge hit! Six runs! "
4969461,Abhishek Sharma,Pant,SIX,13.0,"Chasing 143, current score 12. Pant sends Abhishek Sharma's ball into the stands! That's a huge hit! Six runs! "
4969461,T Natarajan,Pant,FOUR,13.2,"Chasing 143, current score 16. Pant hits T Natarajan for four! What a shot! Four runs to the boundary! "
4969461,Khaleel Ahmed,Hetmyer,SIX,14.3,"Chasing 143, current score 22. Hetmyer sends Khaleel Ahmed's ball into the stands! That's a huge hit! Six runs! "
4969461,Khaleel Ahmed,Hetmyer,SIX,14.4,"Chasing 143, current score 28. Hetmyer sends Khaleel Ahmed's ball into the stands! That's a huge hit! Six runs! "
4969461,Bhuvneshwar,Hetmyer,OUT,15.1,"Chasing 143, current score 28. What a moment! Bhuvneshwar takes the wicket of Hetmyer! He's gone! Brilliant bowling! "
4969461,Bhuvneshwar,Stoinis,FOUR,15.3,"Chasing 143, current score 32. Stoinis hits Bhuvneshwar for four! What a shot! Four runs to the boundary! "
4969461,Bhuvneshwar,Pant,FOUR,16.0,End overs drama! Pant hits Bhuvneshwar for four! What a shot! Four runs to the boundary! 
4969461,Rashid Khan,Pant,OUT,16.4,End overs drama! What a moment! Rashid Khan takes the wicket of Pant! He's gone! Brilliant bowling! 
4969461,T Natarajan,Stoinis,OUT,18.0,End overs drama! What a moment! T Natarajan takes the wicket of Stoinis! He's gone! Brilliant bowling! 
4969461,Bhuvneshwar,Rabada,FOUR,18.2,End overs drama! Rabada hits Bhuvneshwar for four! What a shot! Four runs to the boundary! 
4969461,Khaleel Ahmed,Rabada,TWO,19.1,End overs drama! Over 19.1: Rabada faces Khaleel Ahmed. Outcome: TWO.
4969461,Khaleel Ahmed,Axar,OUT,19.3,End overs drama! What a moment! Khaleel Ahmed takes the wicket of Axar! He's gone! Brilliant bowling! 
4969461,Bhuvneshwar,Dhawan,FOUR,2.2,Powerplay fireworks! Dhawan hits Bhuvneshwar for four! What a shot! Four runs to the boundary! 
4969461,Khaleel Ahmed,Rabada,SIX,20.0,End overs drama! Rabada sends Khaleel Ahmed's ball into the stands! That's a huge hit! Six runs! 
4969461,T Natarajan,Dhawan,FOUR,3.3,Powerplay fireworks! Dhawan hits T Natarajan for four! What a shot! Four runs to the boundary! 
4969461,Khaleel Ahmed,Dhawan,FOUR,4.1,Powerplay fireworks! Dhawan hits Khaleel Ahmed for four! What a shot! Four runs to the boundary! 
4969461,Khaleel Ahmed,Shreyas Iyer,FOUR,4.5,Powerplay fireworks! Shreyas Iyer hits Khaleel Ahmed for four! What a shot! Four runs to the boundary! 
4969461,T Natarajan,Shreyas Iyer,FOUR,5.2,Powerplay fireworks! Shreyas Iyer hits T Natarajan for four! What a shot! Four runs to the boundary! 
4969461,Rashid Khan,Shreyas Iyer,OUT,7.2,"Chasing 143, current score 66. What a moment! Rashid Khan takes the wicket of Shreyas Iyer! He's gone! Brilliant bowling! "
4969461,Rashid Khan,Dhawan,FOUR,9.3,"Chasing 143, current score 70. Dhawan hits Rashid Khan for four! What a shot! Four runs to the boundary! "
4969461,Rabada,Warner,FOUR,1.2,Powerplay fireworks! Warner hits Rabada for four! What a shot! Four runs to the boundary! 
4969461,Mishra,Bairstow,FOUR,10.0,"Chasing 143, current score 78. Bairstow hits Mishra for four! What a shot! Four runs to the boundary! "
4969461,Axar,Bairstow,FOUR,10.5,"Chasing 143, current score 82. Bairstow hits Axar for four! What a shot! Four runs to the boundary! "
4969461,Mishra,Manish Pandey,OUT,11.2,"Chasing 143, current score 82. What a moment! Mishra takes the wicket of Manish Pandey! He's gone! Brilliant bowling! "
4969461,Mishra,Williamson,ONE,13.1,"Chasing 143, current score 82. Over 13.0: Williamson faces Mishra. Outcome: ONE."
4969461,Mishra,Williamson,FOUR,13.3,"Chasing 143, current score 86. Williamson hits Mishra for four! What a shot! Four runs to the boundary! "
4969461,Nortje,Williamson,FOUR,15.4,"Chasing 143, current score 90. Williamson hits Nortje for four! What a shot! Four runs to the boundary! "
4969461,Nortje,Williamson,FOUR,15.5,"Chasing 143, current score 94. Williamson hits Nortje for four! What a shot! Four runs to the boundary! "
4969461,Stoinis,Williamson,FOUR,16.3,End overs drama! Williamson hits Stoinis for four! What a shot! Four runs to the boundary! 
4969461,Stoinis,Williamson,FOUR,16.4,End overs drama! Williamson hits Stoinis for four! What a shot! Four runs to the boundary! 
4969461,Rabada,Bairstow,TWO,17.1,End overs drama! Over 17.1: Bairstow faces Rabada. Outcome: TWO.
4969461,Rabada,Bairstow,OUT,17.5,End overs drama! What a moment! Rabada takes the wicket of Bairstow! He's gone! Brilliant bowling! 
4969461,Nortje,Abdul Samad,FOUR,18.5,End overs drama! Abdul Samad hits Nortje for four! What a shot! Four runs to the boundary! 
4969461,Nortje,Abdul Samad,SIX,19.0,End overs drama! Abdul Samad sends Nortje's ball into the stands! That's a huge hit! Six runs! 
4969461,Rabada,Williamson,OUT,19.4,End overs drama! What a moment! Rabada takes the wicket of Williamson! He's gone! Brilliant bowling! 
4969461,Stoinis,Warner,ONE,4.5,Powerplay fireworks! Over 4.5: Warner faces Stoinis. Outcome: ONE.
4969461,Stoinis,Bairstow,ONE,5.0,Powerplay fireworks! Over 5.0: Bairstow faces Stoinis. Outcome: ONE.
4969461,Nortje,Bairstow,ONE,5.1,Powerplay fireworks! Over 5.0: Bairstow faces Nortje. Outcome: ONE.
4969461,Nortje,Warner,SIX,5.4,Powerplay fireworks! Warner sends Nortje's ball into the stands! That's a huge hit! Six runs! 
4969461,Nortje,Warner,FOUR,5.5,Powerplay fireworks! Warner hits Nortje for four! What a shot! Four runs to the boundary! 
4969461,Mishra,Bairstow,SIX,6.3,"Chasing 143, current score 128. Bairstow sends Mishra's ball into the stands! That's a huge hit! Six runs! "
4969461,Mishra,Warner,TWO,6.5,"Chasing 143, current score 128. Over 6.5: Warner faces Mishra. Outcome: TWO."
4969461,Ishant,Warner,SIX,8.3,"Chasing 143, current score 134. Warner sends Ishant's ball into the stands! That's a huge hit! Six runs! "
4969461,Mishra,Warner,FOUR,9.1,"Chasing 143, current score 138. Warner hits Mishra for four! What a shot! Four runs to the boundary! "
4969461,Mishra,Warner,OUT,9.3,"Chasing 143, current score 138. What a moment! Mishra takes the wicket of Warner! He's gone! Brilliant bowling! "
9370135,Rajpoot,Shubman Gill,SIX,1.2,Powerplay fireworks! Shubman Gill sends Rajpoot's ball into the stands! That's a huge hit! Six runs! 
9370135,Rahul Tewatia,Nitish Rana,OUT,10.0,"Chasing 169, current score 6. What a moment! Rahul Tewatia takes the wicket of Nitish Rana! He's gone! Brilliant bowling! "
9370135,Shreyas Gopal,Shubman Gill,FOUR,10.1,"Chasing 169, current score 10. Shubman Gill hits Shreyas Gopal for four! What a shot! Four runs to the boundary! "
9370135,Jofra Archer,Shubman Gill,OUT,11.1,"Chasing 169, current score 10. What a moment! Jofra Archer takes the wicket of Shubman Gill! He's gone! Brilliant bowling! "
9370135,Shreyas Gopal,Russell,SIX,12.3,"Chasing 169, current score 16. Russell sends Shreyas Gopal's ball into the stands! That's a huge hit! Six runs! "
9370135,Shreyas Gopal,Russell,SIX,12.5,"Chasing 169, current score 22. Russell sends Shreyas Gopal's ball into the stands! That's a huge hit! Six runs! "
9370135,Jofra Archer,Karthik,OUT,13.1,"Chasing 169, current score 22. What a moment! Jofra Archer takes the wicket of Karthik! He's gone! Brilliant bowling! "
9370135,Rajpoot,Russell,SIX,14.1,"Chasing 169, current score 28. Russell sends Rajpoot's ball into the stands! That's a huge hit! Six runs! "
9370135,Rajpoot,Russell,OUT,14.2,"Chasing 169, current score 28. What a moment! Rajpoot takes the wicket of Russell! He's gone! Brilliant bowling! "
9370135,Jofra Archer,Cummins,FOUR,16.4,End overs drama! Cummins hits Jofra Archer for four! What a shot! Four runs to the boundary! 
9370135,Jofra Archer,Morgan,SIX,17.0,End overs drama! Morgan sends Jofra Archer's ball into the stands! That's a huge hit! Six runs! 
9370135,Tom Curran,Morgan,FOUR,17.2,End overs drama! Morgan hits Tom Curran for four! What a shot! Four runs to the boundary! 
9370135,Tom Curran,Cummins,OUT,18.0,End overs drama! What a moment! Tom Curran takes the wicket of Cummins! He's gone! Brilliant bowling! 
9370135,Rajpoot,K Nagarkoti,ONE,18.1,End overs drama! Over 18.1: K Nagarkoti faces Rajpoot. Outcome: ONE.
9370135,Rajpoot,K Nagarkoti,FOUR,18.3,End overs drama! K Nagarkoti hits Rajpoot for four! What a shot! Four runs to the boundary! 
9370135,Tom Curran,Morgan,SIX,19.3,End overs drama! Morgan sends Tom Curran's ball into the stands! That's a huge hit! Six runs! 
9370135,Unadkat,Narine,ONE,2.5,Powerplay fireworks! Over 2.5: Narine faces Unadkat. Outcome: ONE.
9370135,Rajpoot,Narine,FOUR,3.1,Powerplay fireworks! Narine hits Rajpoot for four! What a shot! Four runs to the boundary! 
9370135,Rajpoot,Shubman Gill,FOUR,3.3,Powerplay fireworks! Shubman Gill hits Rajpoot for four! What a shot! Four runs to the boundary! 
9370135,Unadkat,Narine,SIX,4.3,Powerplay fireworks! Narine sends Unadkat's ball into the stands! That's a huge hit! Six runs! 
9370135,Unadkat,Narine,FOUR,4.4,Powerplay fireworks! Narine hits Unadkat for four! What a shot! Four runs to the boundary! 
9370135,Unadkat,Narine,OUT,4.5,Powerplay fireworks! What a moment! Unadkat takes the wicket of Narine! He's gone! Brilliant bowling! 
9370135,Tom Curran,Nitish Rana,FOUR,5.5,Powerplay fireworks! Nitish Rana hits Tom Curran for four! What a shot! Four runs to the boundary! 
9370135,Shreyas Gopal,Shubman Gill,FOUR,7.0,"Chasing 169, current score 78. Shubman Gill hits Shreyas Gopal for four! What a shot! Four runs to the boundary! "
9370135,Riyan Parag,Nitish Rana,SIX,7.1,"Chasing 169, current score 84. Nitish Rana sends Riyan Parag's ball into the stands! That's a huge hit! Six runs! "
9370135,Shreyas Gopal,Shubman Gill,FOUR,8.3,"Chasing 169, current score 88. Shubman Gill hits Shreyas Gopal for four! What a shot! Four runs to the boundary! "
9370135,Shreyas Gopal,Shubman Gill,FOUR,9.0,"Chasing 169, current score 92. Shubman Gill hits Shreyas Gopal for four! What a shot! Four runs to the boundary! "
9370135,Rahul Tewatia,Nitish Rana,FOUR,9.3,"Chasing 169, current score 96. Nitish Rana hits Rahul Tewatia for four! What a shot! Four runs to the boundary! "
9370135,Rajpoot,Shubman Gill,SIX,1.2,Powerplay fireworks! Shubman Gill sends Rajpoot's ball into the stands! That's a huge hit! Six runs! 
9370135,Rahul Tewatia,Nitish Rana,OUT,10.0,"Chasing 169, current score 102. What a moment! Rahul Tewatia takes the wicket of Nitish Rana! He's gone! Brilliant bowling! "
9370135,Shreyas Gopal,Shubman Gill,FOUR,10.1,"Chasing 169, current score 106. Shubman Gill hits Shreyas Gopal for four! What a shot! Four runs to the boundary! "
9370135,Jofra Archer,Shubman Gill,OUT,11.1,"Chasing 169, current score 106. What a moment! Jofra Archer takes the wicket of Shubman Gill! He's gone! Brilliant bowling! "
9370135,Shreyas Gopal,Russell,SIX,12.3,"Chasing 169, current score 112. Russell sends Shreyas Gopal's ball into the stands! That's a huge hit! Six runs! "
9370135,Shreyas Gopal,Russell,SIX,12.5,"Chasing 169, current score 118. Russell sends Shreyas Gopal's ball into the stands! That's a huge hit! Six runs! "
9370135,Jofra Archer,Karthik,OUT,13.1,"Chasing 169, current score 118. What a moment! Jofra Archer takes the wicket of Karthik! He's gone! Brilliant bowling! "
9370135,Rajpoot,Russell,SIX,14.1,"Chasing 169, current score 124. Russell sends Rajpoot's ball into the stands! That's a huge hit! Six runs! "
9370135,Rajpoot,Russell,OUT,14.2,"Chasing 169, current score 124. What a moment! Rajpoot takes the wicket of Russell! He's gone! Brilliant bowling! "
9370135,Jofra Archer,Cummins,FOUR,16.4,End overs drama! Cummins hits Jofra Archer for four! What a shot! Four runs to the boundary! 
9370135,Jofra Archer,Morgan,SIX,17.0,End overs drama! Morgan sends Jofra Archer's ball into the stands! That's a huge hit! Six runs! 
9370135,Tom Curran,Morgan,FOUR,17.2,End overs drama! Morgan hits Tom Curran for four! What a shot! Four runs to the boundary! 
9370135,Tom Curran,Cummins,OUT,18.0,End overs drama! What a moment! Tom Curran takes the wicket of Cummins! He's gone! Brilliant bowling! 
9370135,Rajpoot,K Nagarkoti,ONE,18.1,End overs drama! Over 18.1: K Nagarkoti faces Rajpoot. Outcome: ONE.
9370135,Rajpoot,K Nagarkoti,FOUR,18.3,End overs drama! K Nagarkoti hits Rajpoot for four! What a shot! Four runs to the boundary! 
9370135,Tom Curran,Morgan,SIX,19.3,End overs drama! Morgan sends Tom Curran's ball into the stands! That's a huge hit! Six runs! 
9370135,Unadkat,Narine,ONE,2.5,Powerplay fireworks! Over 2.5: Narine faces Unadkat. Outcome: ONE.
9370135,Rajpoot,Narine,FOUR,3.1,Powerplay fireworks! Narine hits Rajpoot for four! What a shot! Four runs to the boundary! 
9370135,Rajpoot,Shubman Gill,FOUR,3.3,Powerplay fireworks! Shubman Gill hits Rajpoot for four! What a shot! Four runs to the boundary! 
9370135,Unadkat,Narine,SIX,4.3,Powerplay fireworks! Narine sends Unadkat's ball into the stands! That's a huge hit! Six runs! 
9370135,Unadkat,Narine,FOUR,4.4,Powerplay fireworks! Narine hits Unadkat for four! What a shot! Four runs to the boundary! 
9370135,Unadkat,Narine,OUT,4.5,Powerplay fireworks! What a moment! Unadkat takes the wicket of Narine! He's gone! Brilliant bowling! 
9370135,Tom Curran,Nitish Rana,FOUR,5.5,Over 5.5: Match already won! Nitish Rana faces Tom Curran. (Result beyond target)
9370135,Shreyas Gopal,Shubman Gill,FOUR,7.0,Over 7.0: Match already won! Shubman Gill faces Shreyas Gopal. (Result beyond target)
9370135,Riyan Parag,Nitish Rana,SIX,7.1,Over 7.0: Match already won! Nitish Rana faces Riyan Parag. (Result beyond target)
9370135,Shreyas Gopal,Shubman Gill,FOUR,8.3,Over 8.3: Match already won! Shubman Gill faces Shreyas Gopal. (Result beyond target)
9370135,Shreyas Gopal,Shubman Gill,FOUR,9.0,Over 9.0: Match already won! Shubman Gill faces Shreyas Gopal. (Result beyond target)
9370135,Rahul Tewatia,Nitish Rana,FOUR,9.3,Over 9.3: Match already won! Nitish Rana faces Rahul Tewatia. (Result beyond target)
2173525,Boult,Agarwal,FOUR,0.2,Powerplay fireworks! Agarwal hits Boult for four! What a shot! Four runs to the boundary! 
2173525,Boult,Rahul,FOUR,1.0,Powerplay fireworks! Rahul hits Boult for four! What a shot! Four runs to the boundary! 
2173525,Pattinson,Agarwal,FOUR,1.1,Powerplay fireworks! Agarwal hits Pattinson for four! What a shot! Four runs to the boundary! 
2173525,Rahul Chahar,Pooran,OUT,10.1,"Chasing 176, current score 12. What a moment! Rahul Chahar takes the wicket of Pooran! He's gone! Brilliant bowling! "
2173525,Rahul Chahar,Pooran,SIX,10.4,"Chasing 176, current score 18. Pooran sends Rahul Chahar's ball into the stands! That's a huge hit! Six runs! "
2173525,Bumrah,Pooran,FOUR,11.2,"Chasing 176, current score 22. Pooran hits Bumrah for four! What a shot! Four runs to the boundary! "
2173525,Pattinson,Pooran,TWO,13.1,"Chasing 176, current score 22. Over 13.0: Pooran faces Pattinson. Outcome: TWO."
2173525,Pattinson,Pooran,OUT,13.2,"Chasing 176, current score 22. What a moment! Pattinson takes the wicket of Pooran! He's gone! Brilliant bowling! "
2173525,Rahul Chahar,Maxwell,OUT,14.5,"Chasing 176, current score 22. What a moment! Rahul Chahar takes the wicket of Maxwell! He's gone! Brilliant bowling! "
2173525,Bumrah,Neesham,OUT,16.0,End overs drama! What a moment! Bumrah takes the wicket of Neesham! He's gone! Brilliant bowling! 
2173525,Boult,Sarfaraz Khan,FOUR,16.1,End overs drama! Sarfaraz Khan hits Boult for four! What a shot! Four runs to the boundary! 
2173525,Pattinson,Sarfaraz Khan,OUT,17.1,End overs drama! What a moment! Pattinson takes the wicket of Sarfaraz Khan! He's gone! Brilliant bowling! 
2173525,Boult,Ravi Bishnoi,OUT,18.3,End overs drama! What a moment! Boult takes the wicket of Ravi Bishnoi! He's gone! Brilliant bowling! 
2173525,Boult,Gowtham,FOUR,18.5,End overs drama! Gowtham hits Boult for four! What a shot! Four runs to the boundary! 
2173525,Boult,Gowtham,SIX,19.0,End overs drama! Gowtham sends Boult's ball into the stands! That's a huge hit! Six runs! 
2173525,Bumrah,Gowtham,FOUR,19.3,End overs drama! Gowtham hits Bumrah for four! What a shot! Four runs to the boundary! 
2173525,Boult,Agarwal,FOUR,2.5,Powerplay fireworks! Agarwal hits Boult for four! What a shot! Four runs to the boundary! 
2173525,Bumrah,Agarwal,OUT,4.5,Powerplay fireworks! What a moment! Bumrah takes the wicket of Agarwal! He's gone! Brilliant bowling! 
2173525,Krunal Pandya,Nair,OUT,5.4,Powerplay fireworks! What a moment! Krunal Pandya takes the wicket of Nair! He's gone! Brilliant bowling! 
2173525,Krunal Pandya,Pooran,SIX,7.3,"Chasing 176, current score 50. Pooran sends Krunal Pandya's ball into the stands! That's a huge hit! Six runs! "
2173525,Krunal Pandya,Pooran,FOUR,7.4,"Chasing 176, current score 54. Pooran hits Krunal Pandya for four! What a shot! Four runs to the boundary! "
2173525,Rahul Chahar,Rahul,OUT,8.1,"Chasing 176, current score 54. What a moment! Rahul Chahar takes the wicket of Rahul! He's gone! Brilliant bowling! "
2173525,Pattinson,Pooran,FOUR,9.3,"Chasing 176, current score 58. Pooran hits Pattinson for four! What a shot! Four runs to the boundary! "
2173525,Cottrell,de Kock,OUT,0.5,Powerplay fireworks! What a moment! Cottrell takes the wicket of de Kock! He's gone! Brilliant bowling! 
2173525,Shami,Rohit,FOUR,1.1,Powerplay fireworks! Rohit hits Shami for four! What a shot! Four runs to the boundary! 
2173525,Shami,Rohit,FOUR,1.4,Powerplay fireworks! Rohit hits Shami for four! What a shot! Four runs to the boundary! 
2173525,Ravi Bishnoi,Ishan Kishan,SIX,10.2,"Chasing 176, current score 72. Ishan Kishan sends Ravi Bishnoi's ball into the stands! That's a huge hit! Six runs! "
2173525,Ravi Bishnoi,Rohit,ONE,10.5,"Chasing 176, current score 72. Over 10.5: Rohit faces Ravi Bishnoi. Outcome: ONE."
2173525,Neesham,Ishan Kishan,ONE,11.2,"Chasing 176, current score 72. Over 11.1: Ishan Kishan faces Neesham. Outcome: ONE."
2173525,Gowtham,Ishan Kishan,OUT,13.1,"Chasing 176, current score 72. What a moment! Gowtham takes the wicket of Ishan Kishan! He's gone! Brilliant bowling! "
2173525,Ravi Bishnoi,Pollard,SIX,14.1,"Chasing 176, current score 78. Pollard sends Ravi Bishnoi's ball into the stands! That's a huge hit! Six runs! "
2173525,Ravi Bishnoi,Rohit,SIX,14.5,"Chasing 176, current score 84. Rohit sends Ravi Bishnoi's ball into the stands! That's a huge hit! Six runs! "
2173525,Neesham,Rohit,FOUR,15.2,"Chasing 176, current score 88. Rohit hits Neesham for four! What a shot! Four runs to the boundary! "
2173525,Neesham,Rohit,FOUR,15.3,"Chasing 176, current score 92. Rohit hits Neesham for four! What a shot! Four runs to the boundary! "
2173525,Neesham,Rohit,SIX,15.4,"Chasing 176, current score 98. Rohit sends Neesham's ball into the stands! That's a huge hit! Six runs! "
2173525,Neesham,Rohit,SIX,15.5,"Chasing 176, current score 104. Rohit sends Neesham's ball into the stands! That's a huge hit! Six runs! "
2173525,Shami,Rohit,OUT,16.1,End overs drama! What a moment! Shami takes the wicket of Rohit! He's gone! Brilliant bowling! 
2173525,Shami,Pollard,NO RUN,17.0,End overs drama! Over 17.0: Pollard faces Shami. Outcome: NO RUN.
2173525,Neesham,Hardik Pandya,SIX,17.1,End overs drama! Hardik Pandya sends Neesham's ball into the stands! That's a huge hit! Six runs! 
2173525,Neesham,Hardik Pandya,FOUR,17.3,End overs drama! Hardik Pandya hits Neesham for four! What a shot! Four runs to the boundary! 
2173525,Neesham,Hardik Pandya,FOUR,17.4,End overs drama! Hardik Pandya hits Neesham for four! What a shot! Four runs to the boundary! 
2173525,Shami,Hardik Pandya,FOUR,18.2,End overs drama! Hardik Pandya hits Shami for four! What a shot! Four runs to the boundary! 
2173525,Shami,Pollard,FOUR,18.4,End overs drama! Pollard hits Shami for four! What a shot! Four runs to the boundary! 
2173525,Shami,Pollard,FOUR,18.5,End overs drama! Pollard hits Shami for four! What a shot! Four runs to the boundary! 
2173525,Shami,Pollard,FOUR,19.0,End overs drama! Pollard hits Shami for four! What a shot! Four runs to the boundary! 
2173525,Gowtham,Hardik Pandya,SIX,19.2,End overs drama! Hardik Pandya sends Gowtham's ball into the stands! That's a huge hit! Six runs! 
2173525,Gowtham,Pollard,SIX,19.4,End overs drama! Pollard sends Gowtham's ball into the stands! That's a huge hit! Six runs! 
2173525,Gowtham,Pollard,SIX,19.5,End overs drama! Pollard sends Gowtham's ball into the stands! That's a huge hit! Six runs! 
2173525,Shami,Rohit,NO RUN,2.0,Powerplay fireworks! Over 2.0: Rohit faces Shami. Outcome: NO RUN.
2173525,Cottrell,Suryakumar Yadav,FOUR,2.4,Powerplay fireworks! Suryakumar Yadav hits Cottrell for four! What a shot! Four runs to the boundary! 
2173525,Cottrell,Suryakumar Yadav,FOUR,2.5,Powerplay fireworks! Suryakumar Yadav hits Cottrell for four! What a shot! Four runs to the boundary! 
2173525,Gowtham,Pollard,SIX,20.0,End overs drama! Pollard sends Gowtham's ball into the stands! That's a huge hit! Six runs! 
2173525,Ravi Bishnoi,Rohit,OUT,3.5,Powerplay fireworks! What a moment! Ravi Bishnoi takes the wicket of Rohit! He's gone! Brilliant bowling! 
2173525,Cottrell,Ishan Kishan,FOUR,4.5,Powerplay fireworks! Ishan Kishan hits Cottrell for four! What a shot! Four runs to the boundary! 
2173525,Gowtham,Rohit,FOUR,5.2,Powerplay fireworks! Rohit hits Gowtham for four! What a shot! Four runs to the boundary! 
2173525,Gowtham,Rohit,FOUR,5.3,Over 5.2: Match already won! Rohit faces Gowtham. (Result beyond target)
2173525,Neesham,Rohit,FOUR,6.5,Over 6.5: Match already won! Rohit faces Neesham. (Result beyond target)
2173525,Shami,Rohit,ONE,7.4,Over 7.4: Match already won! Rohit faces Shami. (Result beyond target)
2173525,Ravi Bishnoi,Rohit,FOUR,9.0,Over 9.0: Match already won! Rohit faces Ravi Bishnoi. (Result beyond target)
4537405,Abdul Samad,Dhoni,FOUR,10.2,"Chasing 162, current score 4. Dhoni hits Abdul Samad for four! What a shot! Four runs to the boundary! "
4537405,T Natarajan,Jadeja,FOUR,13.2,"Chasing 162, current score 8. Jadeja hits T Natarajan for four! What a shot! Four runs to the boundary! "
4537405,Abdul Samad,Jadeja,SIX,14.2,"Chasing 162, current score 14. Jadeja sends Abdul Samad's ball into the stands! That's a huge hit! Six runs! "
4537405,Rashid Khan,Jadeja,OUT,15.2,"Chasing 162, current score 14. What a moment! Rashid Khan takes the wicket of Jadeja! He's gone! Brilliant bowling! "
4537405,Rashid Khan,Dhoni,FOUR,15.4,"Chasing 162, current score 18. Dhoni hits Rashid Khan for four! What a shot! Four runs to the boundary! "
4537405,Bhuvneshwar,Jadeja,FOUR,16.1,End overs drama! Jadeja hits Bhuvneshwar for four! What a shot! Four runs to the boundary! 
4537405,Bhuvneshwar,Jadeja,FOUR,16.2,End overs drama! Jadeja hits Bhuvneshwar for four! What a shot! Four runs to the boundary! 
4537405,Bhuvneshwar,Jadeja,FOUR,16.3,End overs drama! Jadeja hits Bhuvneshwar for four! What a shot! Four runs to the boundary! 
4537405,T Natarajan,Jadeja,FOUR,17.1,End overs drama! Jadeja hits T Natarajan for four! What a shot! Four runs to the boundary! 
4537405,T Natarajan,Jadeja,SIX,17.3,End overs drama! Jadeja sends T Natarajan's ball into the stands! That's a huge hit! Six runs! 
4537405,T Natarajan,Jadeja,OUT,17.4,End overs drama! What a moment! T Natarajan takes the wicket of Jadeja! He's gone! Brilliant bowling! 
4537405,T Natarajan,Sam Curran,SIX,17.5,End overs drama! Sam Curran sends T Natarajan's ball into the stands! That's a huge hit! Six runs! 
4537405,Khaleel Ahmed,Dhoni,FOUR,18.2,End overs drama! Dhoni hits Khaleel Ahmed for four! What a shot! Four runs to the boundary! 
4537405,Khaleel Ahmed,Dhoni,SIX,18.5,End overs drama! Dhoni sends Khaleel Ahmed's ball into the stands! That's a huge hit! Six runs! 
4537405,Abdul Samad,Dhoni,FOUR,19.2,End overs drama! Dhoni hits Abdul Samad for four! What a shot! Four runs to the boundary! 
4537405,Bhuvneshwar,Watson,OUT,2.3,Powerplay fireworks! What a moment! Bhuvneshwar takes the wicket of Watson! He's gone! Brilliant bowling! 
4537405,Abdul Samad,Sam Curran,SIX,20.0,End overs drama! Sam Curran sends Abdul Samad's ball into the stands! That's a huge hit! Six runs! 
4537405,T Natarajan,Rayudu,FOUR,4.0,Powerplay fireworks! Rayudu hits T Natarajan for four! What a shot! Four runs to the boundary! 
